"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_9110","ydaV_1","Rac prophage; predicted DNA replication protein","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","6","1","5","0.21875000000000003","0.21875000000000003"
"group_939","ybiP_2","putative hydrolase, inner membrane","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","6","1","5","0.21875000000000003","0.21875000000000003"
"group_11380","fucP_2","fucose:H+ symporter","1","29","105","196","0.9433962264150944","87.1111111111111","0.06436781609195402","0.00012904989632971022","1.0","0.00239462844495842","4","1","3","0.625","0.625"
"group_19342","ykfF_1","CP4-6 prophage; predicted protein","4","42","102","183","3.7735849056603774","81.33333333333333","0.17086834733893558","0.00013021350967271225","1.0","0.0024136286767900495","10","3","7","0.3437499999999999","0.3437499999999999"
"group_2132","","hypothetical protein","4","42","102","183","3.7735849056603774","81.33333333333333","0.17086834733893558","0.00013021350967271225","1.0","0.0024136286767900495","9","2","8","0.0390625","0.17968750000000003"
"mppA","","murein tripeptide ABC transporter OppBCDFMppA - periplasmic binding protein","102","183","4","42","96.22641509433963","18.666666666666668","5.852459016393443","0.00013021350967271227","1.0","0.0024136286767900495","14","11","4","0.05737304687500002","0.17956542968750003"
"group_1303","ssb_3","ssDNA-binding protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","7","5","3","0.4531249999999996","0.9999999999999998"
"group_5734","insA-1_2","IS1 protein InsA","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","11","9","2","0.06542968749999997","0.06542968749999997"
"gnd_2","","6-phosphogluconate dehydrogenase (decarboxylating)","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","6","4","3","0.6875000000000002","1.0"
"group_22271","","hypothetical protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","8","6","2","0.2890624999999999","0.2890624999999999"
"group_24009","","hypothetical protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","3","2","1","1.0","1.0"
"group_13266","","hypothetical protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","4","2","3","0.625","1.0"
"yibJ","","putative Rhs-family protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","9","7","2","0.17968750000000003","0.17968750000000003"
"group_5026","","hypothetical protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","6","4","2","0.6875000000000002","0.6875000000000002"
"group_53806","","hypothetical protein","12","3","94","222","11.320754716981133","98.66666666666667","9.446808510638299","0.00013083410319467546","1.0","0.0024173535567098892","9","7","3","0.17968750000000003","0.5078125"
"epsH","","Type II secretion system protein H","70","192","36","33","66.0377358490566","14.666666666666666","0.3342013888888889","0.0001310557132782292","1.0","0.0024205854844708916","20","16","7","0.011817932128906248","0.2631759643554687"
"recE","","exonuclease VIII, ds DNA exonuclease, 5' --> 3' specific","25","17","81","208","23.58490566037736","92.44444444444444","3.776325344952796","0.00013316547367919253","1.0","0.002456052644218334","15","9","7","0.6072387695312501","0.9999999999999997"
"group_76","","hypothetical protein","25","17","81","208","23.58490566037736","92.44444444444444","3.776325344952796","0.00013316547367919253","1.0","0.002456052644218334","7","3","4","0.9999999999999998","0.9999999999999998"
"shlB","","Hemolysin transporter protein ShlB","25","17","81","208","23.58490566037736","92.44444444444444","3.776325344952796","0.00013316547367919253","1.0","0.002456052644218334","8","3","5","0.7265625000000002","0.7265625000000002"
"ygcP","","putative anti-terminator regulatory protein","81","208","25","17","76.41509433962264","7.555555555555555","0.2648076923076923","0.00013316547367919253","1.0","0.002456052644218334","15","9","9","0.6072387695312501","0.6072387695312501"
"eutB","","ethanolamine ammonia-lyase, alpha subunit","101","180","5","45","95.28301886792453","20.0","5.05","0.0001337941479211234","1.0","0.0024641412429735852","17","15","4","0.002349853515625","0.049041748046874986"
"group_15954","","hypothetical protein","5","45","101","180","4.716981132075472","80.0","0.19801980198019803","0.0001337941479211234","1.0","0.0024641412429735852","15","3","13","0.007385253906249998","0.035156250000000014"
"group_9736","","hypothetical protein","5","45","101","180","4.716981132075472","80.0","0.19801980198019803","0.0001337941479211234","1.0","0.0024641412429735852","15","3","13","0.007385253906249998","0.035156250000000014"
"group_53132","","hypothetical protein","5","45","101","180","4.716981132075472","80.0","0.19801980198019803","0.0001337941479211234","1.0","0.0024641412429735852","12","4","8","0.3876953125000001","0.3876953125000001"
"ygcE","","putative kinase","95","160","11","65","89.62264150943396","28.888888888888886","3.508522727272727","0.00013478935466267465","1.0","0.002481588811252261","14","9","6","0.4239501953124999","0.7905273437500004"
"iucD","","L-lysine N6-monooxygenase","39","38","67","187","36.79245283018868","83.11111111111111","2.864493322859387","0.0001388656700114199","1.0","0.0025557297343777293","12","7","7","0.7744140625000003","0.7744140625000003"
"arsB","","arsenite:H+ antiporter","49","56","57","169","46.22641509433962","75.1111111111111","2.594298245614035","0.0001393908716079906","1.0","0.002563575643319004","6","6","1","0.03125","0.21875000000000003"
"scpB","","methylmalonyl-CoA decarboxylase","49","56","57","169","46.22641509433962","75.1111111111111","2.594298245614035","0.0001393908716079906","1.0","0.002563575643319004","7","6","2","0.125","0.4531249999999996"
"ydcP","","putative peptidase","56","168","50","57","52.83018867924528","25.333333333333336","0.38","0.0001401530608119847","1.0","0.00257667923326147","9","3","7","0.17968750000000003","0.5078125"
"group_3310","rfbD","dTDP-4-dehydrorhamnose reductase","19","87","87","138","17.92452830188679","61.33333333333333","0.34641300039635353","0.0001408319856491921","1.0","0.002588243281099739","17","9","10","0.629058837890625","0.9999999999999998"
"group_27093","","hypothetical protein","31","26","75","199","29.245283018867923","88.44444444444444","3.1635897435897435","0.00014285951833444086","1.0","0.0026245753820159767","9","8","3","0.0390625","0.5078125"
"group_8993","ycbF","putative periplasmic pilin chaperone","45","49","61","176","42.45283018867924","78.22222222222223","2.6497156239544997","0.00014395972455107","1.0","0.002643851193535326","5","3","3","1.0","1.0"
"glpG","","intramembrane serine protease GlpG","79","205","27","20","74.52830188679245","8.88888888888889","0.28545618789521227","0.00014467375961938923","1.0","0.002653205188350632","9","8","5","0.0390625","1.0"
"group_19566","","hypothetical protein","27","20","79","205","25.471698113207548","91.11111111111111","3.5031645569620253","0.00014467375961938926","1.0","0.002653205188350632","18","13","7","0.09625244140624999","0.48068237304687483"
"crcB_2","","F- efflux transporter / involved in resistance to camphor-induced chromosome decondensation","27","20","79","205","25.471698113207548","91.11111111111111","3.5031645569620253","0.00014467375961938926","1.0","0.002653205188350632","18","13","7","0.09625244140624999","0.48068237304687483"
"group_252","ydfN","putative membrane protein","27","20","79","205","25.471698113207548","91.11111111111111","3.5031645569620253","0.00014467375961938926","1.0","0.002653205188350632","18","12","10","0.23788452148437486","0.8145294189453123"
"group_10550","mcrB","MrcB subunit of 5-methylcytosine restriction system","23","15","83","210","21.69811320754717","93.33333333333333","3.8795180722891565","0.0001469059555023872","1.0","0.0026867344713539945","9","7","2","0.17968750000000003","0.17968750000000003"
"group_28675","waaG_1","lipopolysaccharide glucosyltransferase I","13","4","93","221","12.264150943396226","98.22222222222223","7.723118279569892","0.0001469684436447088","1.0","0.0026867344713539945","4","3","2","0.625","1.0"
"group_28676","rfaZ","protein involved in KdoIII attachment during lipopolysaccharide core biosynthesis","13","4","93","221","12.264150943396226","98.22222222222223","7.723118279569892","0.0001469684436447088","1.0","0.0026867344713539945","4","3","2","0.625","1.0"
"group_28677","waaJ_1","UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase","13","4","93","221","12.264150943396226","98.22222222222223","7.723118279569892","0.0001469684436447088","1.0","0.0026867344713539945","4","3","2","0.625","1.0"
"group_28678","waaI","UDP-D-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase","13","4","93","221","12.264150943396226","98.22222222222223","7.723118279569892","0.0001469684436447088","1.0","0.0026867344713539945","4","3","2","0.625","1.0"
"group_15777","","hypothetical protein","93","221","13","4","87.73584905660378","1.7777777777777777","0.12948137835015663","0.0001469684436447088","1.0","0.0026867344713539945","4","2","3","0.625","1.0"
"yjcS","","putative alkyl sulfatase","93","221","13","4","87.73584905660378","1.7777777777777777","0.12948137835015663","0.0001469684436447088","1.0","0.0026867344713539945","6","3","3","1.0","1.0"
"group_15113","","hypothetical protein","13","4","93","221","12.264150943396226","98.22222222222223","7.723118279569892","0.0001469684436447088","1.0","0.0026867344713539945","11","7","4","0.548828125","0.548828125"
"group_28674","","hypothetical protein","13","4","93","221","12.264150943396226","98.22222222222223","7.723118279569892","0.0001469684436447088","1.0","0.0026867344713539945","4","3","2","0.625","1.0"
"fliD","","flagellar cap protein FliD; filament capping protein; enables filament assembly","40","136","66","89","37.735849056603776","39.55555555555556","0.3966131907308378","0.00014775775989811198","1.0","0.0027002118653216833","13","10","6","0.09228515625000003","0.9999999999999999"
"group_12486","cybB","cytochrome b561","34","123","72","102","32.075471698113205","45.33333333333333","0.3915989159891599","0.00014949908035175936","1.0","0.0027310711137550968","16","10","9","0.45449829101562506","0.8036193847656252"
"group_13313","","hypothetical protein","20","11","86","214","18.867924528301888","95.11111111111111","4.524312896405919","0.00015134015343395098","1.0","0.002762757131965912","10","6","5","0.7539062500000002","1.0"
"group_4092","","hypothetical protein","86","214","20","11","81.13207547169812","4.888888888888889","0.22102803738317758","0.000151340153433951","1.0","0.002762757131965912","13","7","8","0.5810546875","0.9999999999999999"
"group_7767","","hypothetical protein","91","219","15","6","85.84905660377359","2.666666666666667","0.16621004566210046","0.00015203809042173353","1.0","0.00277062031561152","8","6","3","0.2890624999999999","0.7265625000000002"
"group_22302","","hypothetical protein","15","6","91","219","14.150943396226415","97.33333333333334","6.016483516483516","0.00015203809042173353","1.0","0.00277062031561152","7","4","3","0.9999999999999998","0.9999999999999998"
"group_27753","","hypothetical protein","15","6","91","219","14.150943396226415","97.33333333333334","6.016483516483516","0.00015203809042173353","1.0","0.00277062031561152","7","3","5","0.4531249999999996","0.9999999999999998"
"group_2483","rsmA_2","hypothetical protein","15","6","91","219","14.150943396226415","97.33333333333334","6.016483516483516","0.00015203809042173353","1.0","0.00277062031561152","11","7","4","0.548828125","0.548828125"
"group_4460","cirA_4","outer membrane receptor involved in uptake of ferric dihyroxybenzoylserine","15","6","91","219","14.150943396226415","97.33333333333334","6.016483516483516","0.00015203809042173353","1.0","0.00277062031561152","10","5","5","1.0","1.0"
"tomB","","protein that modulates Hha toxicity","92","220","14","5","86.79245283018868","2.2222222222222223","0.14935064935064934","0.00015334358145659081","1.0","0.0027914669875761765","10","5","5","1.0","1.0"
"gnd_1","","6-phosphogluconate dehydrogenase (decarboxylating)","14","5","92","220","13.20754716981132","97.77777777777777","6.695652173913044","0.00015334358145659081","1.0","0.0027914669875761765","8","6","3","0.2890624999999999","0.7265625000000002"
"speF_1","","ornithine decarboxylase, degradative","14","5","92","220","13.20754716981132","97.77777777777777","6.695652173913044","0.00015334358145659081","1.0","0.0027914669875761765","5","3","3","1.0","1.0"
"gspI_2","","putative protein secretion protein for export","70","191","36","34","66.0377358490566","15.11111111111111","0.3461314717859221","0.00015388978476115915","1.0","0.0028004267781475242","20","16","8","0.011817932128906248","0.5034446716308595"
"group_3908","","hypothetical protein","33","120","73","105","31.132075471698112","46.666666666666664","0.3955479452054795","0.00015670071491031954","1.0","0.0028505784436931637","18","13","9","0.09625244140624999","1.0"
"deoR_2","","DeoR DNA-binding transcriptional repressor","68","94","38","131","64.15094339622641","58.22222222222222","2.493840985442329","0.00016012415278407997","1.0","0.002911833286948659","23","19","8","0.0025994777679443364","0.21003961563110343"
