"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_22388","","hypothetical protein","14","4","78","196","15.217391304347828","98.0","8.794871794871796","4.164737979574136e-05","1.0","0.0008393366825880375","5","3","3","1.0","1.0"
"group_22949","","hypothetical protein","14","4","78","196","15.217391304347828","98.0","8.794871794871796","4.164737979574136e-05","1.0","0.0008393366825880375","5","2","3","1.0","1.0"
"group_5848","","hypothetical protein","14","4","78","196","15.217391304347828","98.0","8.794871794871796","4.164737979574136e-05","1.0","0.0008393366825880375","6","5","2","0.21875000000000003","0.6875000000000002"
"group_27434","","hypothetical protein","17","7","75","193","18.478260869565215","96.5","6.24952380952381","4.183108831803727e-05","1.0","0.0008420138563830948","7","4","3","0.9999999999999998","0.9999999999999998"
"group_4093","","hypothetical protein","17","7","75","193","18.478260869565215","96.5","6.24952380952381","4.183108831803727e-05","1.0","0.0008420138563830948","9","5","6","0.5078125","1.0"
"yfcS_2","","putative periplasmic pilus chaperone","17","7","75","193","18.478260869565215","96.5","6.24952380952381","4.183108831803727e-05","1.0","0.0008420138563830948","2","1","1","1.0","1.0"
"group_14713","","hypothetical protein","22","12","70","188","23.91304347826087","94.0","4.923809523809524","4.19302730077956e-05","1.0","0.0008423031945878291","13","8","7","0.5810546875","0.9999999999999999"
"group_8020","","hypothetical protein","22","12","70","188","23.91304347826087","94.0","4.923809523809524","4.19302730077956e-05","1.0","0.0008423031945878291","11","9","4","0.06542968749999997","0.548828125"
"group_19314","","hypothetical protein","22","12","70","188","23.91304347826087","94.0","4.923809523809524","4.19302730077956e-05","1.0","0.0008423031945878291","13","8","7","0.5810546875","0.9999999999999999"
"group_7530","","hypothetical protein","22","12","70","188","23.91304347826087","94.0","4.923809523809524","4.19302730077956e-05","1.0","0.0008423031945878291","12","6","7","0.7744140625000003","1.0"
"group_6092","","hypothetical protein","22","12","70","188","23.91304347826087","94.0","4.923809523809524","4.19302730077956e-05","1.0","0.0008423031945878291","10","7","5","0.3437499999999999","1.0"
"bhsA_2","","hypothetical protein","55","68","37","132","59.78260869565217","66.0","2.8855325914149446","4.2294024000976396e-05","1.0","0.0008490227452101221","11","4","8","0.22656250000000003","0.548828125"
"cbeA_2","","CP4-44 prophage; antitoxin of the CbtA-CbeA toxin-antitoxin system","33","28","59","172","35.869565217391305","86.0","3.4358353510895885","4.233316519272347e-05","1.0","0.0008490227452101221","20","12","10","0.5034446716308595","1.0"
"group_2901","","hypothetical protein","33","28","59","172","35.869565217391305","86.0","3.4358353510895885","4.233316519272347e-05","1.0","0.0008490227452101221","17","10","11","0.33230590820312506","0.629058837890625"
"group_14923","","hypothetical protein","33","28","59","172","35.869565217391305","86.0","3.4358353510895885","4.233316519272347e-05","1.0","0.0008490227452101221","11","7","5","0.548828125","0.9999999999999997"
"shlB","","Hemolysin transporter protein ShlB","23","14","69","186","25.0","93.0","4.428571428571429","4.331016904438697e-05","1.0","0.000868266602505518","7","3","4","0.9999999999999998","0.9999999999999998"
"group_21219","ompL","putative outer membrane porin L","16","6","76","194","17.391304347826086","97.0","6.807017543859649","4.378670457206721e-05","1.0","0.0008756988222471661","6","3","5","0.21875000000000003","1.0"
"group_22834","","hypothetical protein","16","6","76","194","17.391304347826086","97.0","6.807017543859649","4.378670457206721e-05","1.0","0.0008756988222471661","5","3","4","0.375","1.0"
"elfC_2","","putative outer membrane usher protein","16","6","76","194","17.391304347826086","97.0","6.807017543859649","4.378670457206721e-05","1.0","0.0008756988222471661","5","4","3","0.375","1.0"
"group_27410","yjbM","putative protein","16","6","76","194","17.391304347826086","97.0","6.807017543859649","4.378670457206721e-05","1.0","0.0008756988222471661","4","3","3","0.625","0.625"
"group_17430","","hypothetical protein","16","6","76","194","17.391304347826086","97.0","6.807017543859649","4.378670457206721e-05","1.0","0.0008756988222471661","9","4","6","0.5078125","1.0"
"group_15994","fimC_2","periplasmic chaperone, required for type 1 fimbriae","16","6","76","194","17.391304347826086","97.0","6.807017543859649","4.378670457206721e-05","1.0","0.0008756988222471661","5","4","3","0.375","1.0"
"dgoK_2","","2-dehydro-3-deoxygalactonate kinase","77","195","15","5","83.69565217391305","2.5","0.13162393162393163","4.3940375606742015e-05","1.0","0.0008777116540143184","8","4","4","1.0","1.0"
"dnaT_2","","primosome","15","5","77","195","16.304347826086957","97.5","7.597402597402597","4.394037560674202e-05","1.0","0.0008777116540143184","7","3","4","0.9999999999999998","0.9999999999999998"
"group_3836","","hypothetical protein","15","5","77","195","16.304347826086957","97.5","7.597402597402597","4.394037560674202e-05","1.0","0.0008777116540143184","9","6","3","0.5078125","0.5078125"
"group_4478","ygcE","putative kinase","8","59","84","141","8.695652173913043","70.5","0.22760290556900725","4.467427230370668e-05","1.0","0.0008920124704694275","7","4","5","0.4531249999999996","0.9999999999999998"
"purD","","phosphoribosylamine-glycine ligase","34","126","58","74","36.95652173913043","37.0","0.34428024083196496","4.562688526309998e-05","1.0","0.0009106671496764546","15","10","7","0.30175781250000017","0.9999999999999997"
"cysB_1","","hypothetical protein","29","22","63","178","31.521739130434785","89.0","3.7243867243867244","4.620677020931879e-05","1.0","0.0009218705484348545","7","6","4","0.125","0.9999999999999998"
"group_25879","","hypothetical protein","60","78","32","122","65.21739130434783","61.0","2.9326923076923075","4.7528278556295824e-05","1.0","0.0009478551231118626","13","7","9","0.26684570312499983","0.9999999999999999"
"dicC_2","","Qin prophage; DNA-binding transcriptional regulator for DicB","19","9","73","191","20.652173913043477","95.5","5.523592085235921","4.7972049130203094e-05","1.0","0.0009563211624679347","9","4","5","1.0","1.0"
"group_14925","","hypothetical protein","36","33","56","167","39.130434782608695","83.5","3.2532467532467533","4.905431654660692e-05","1.0","0.000977503712307948","10","7","4","0.3437499999999999","0.7539062500000002"
"putP","","proline:Na+ symporter","65","90","27","110","70.65217391304348","55.00000000000001","2.94238683127572","4.935661165118893e-05","1.0","0.0009831330210087203","8","4","5","0.7265625000000002","1.0"
"fadL","","long-chain fatty acid outer membrane porin; bacteriophage T2 binding protein","30","117","62","83","32.608695652173914","41.5","0.34325889164598844","4.985495402714904e-05","1.0","0.0009926613099760094","9","3","8","0.0390625","0.5078125"
"group_14522","","hypothetical protein","32","121","60","79","34.78260869565217","39.5","0.34820936639118455","5.0974805012513244e-05","1.0","0.0010145518506258046","12","9","6","0.14599609375000003","1.0"
"group_6369","purD","phosphoribosylamine-glycine ligase","58","75","34","125","63.04347826086957","62.5","2.843137254901961","5.164771474153737e-05","1.0","0.0010275329401583583","14","6","10","0.17956542968750003","0.7905273437500004"
"pncC","","NMN aminohydrolase","29","114","63","86","31.521739130434785","43.0","0.34725703146755776","5.3865268594937714e-05","1.0","0.001071222069638533","13","9","6","0.26684570312499983","0.9999999999999999"
"group_17181","","hypothetical protein","25","17","67","183","27.173913043478258","91.5","4.016681299385426","5.4651207205649336e-05","1.0","0.0010864169925613029","10","6","4","0.7539062500000002","0.7539062500000002"
"group_24020","","hypothetical protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","5","4","1","0.375","0.375"
"group_24023","","hypothetical protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","5","4","1","0.375","0.375"
"group_15241","tfaR","Rac prophage; predicted tail fiber assembly protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","4","3","1","0.625","0.625"
"group_28033","","hypothetical protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","2","1","1","1.0","1.0"
"group_3883","tfaD","DLP12 prophage; predicted tail fiber assembly protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","3","2","1","1.0","1.0"
"ydfN_2","","Qin prophage; predicted side tail fibre assembly protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","4","3","1","0.625","0.625"
"group_24769","yfdT","CPS-53 (KpLE1) prophage; predicted protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","5","4","1","0.375","0.375"
"yahH","","putative protein","10","1","82","199","10.869565217391305","99.5","24.26829268292683","5.490895940940088e-05","1.0","0.0010880563074030442","3","3","1","0.25","1.0"
"group_7433","","P fimbrial regulatory protein KS71A","2","36","90","164","2.1739130434782608","82.0","0.10123456790123457","5.583489285860847e-05","1.0","0.001105962947575899","6","2","4","0.6875000000000002","0.6875000000000002"
"ydfT","","Qin prophage; predicted antitermination protein Q","34","30","58","170","36.95652173913043","85.0","3.32183908045977","5.728047521268827e-05","1.0","0.001134144273569248","9","3","7","0.17968750000000003","0.5078125"
"group_10719","","hypothetical protein","2","37","90","163","2.1739130434782608","81.5","0.09789789789789789","5.799103918746188e-05","1.0","0.001147298415924694","7","2","5","0.4531249999999996","0.4531249999999996"
"group_3744","","hypothetical protein","2","37","90","163","2.1739130434782608","81.5","0.09789789789789789","5.799103918746188e-05","1.0","0.001147298415924694","5","2","4","0.375","1.0"
"group_4428","ygaQ_2","hypothetical protein","22","13","70","187","23.91304347826087","93.5","4.520879120879121","5.83058670144922e-05","1.0","0.001151691624584588","13","9","5","0.26684570312499983","0.5810546875"
"yddK_2","","putative protein","22","13","70","187","23.91304347826087","93.5","4.520879120879121","5.83058670144922e-05","1.0","0.001151691624584588","9","6","5","0.5078125","1.0"
"group_21748","","hypothetical protein","22","13","70","187","23.91304347826087","93.5","4.520879120879121","5.83058670144922e-05","1.0","0.001151691624584588","11","3","9","0.06542968749999997","0.22656250000000003"
"ygeW","","putative carbamoyltransferase","70","187","22","13","76.08695652173914","6.5","0.22119591638308217","5.8305867014492215e-05","1.0","0.001151691624584588","8","5","5","0.7265625000000002","0.7265625000000002"
"gltX","","glutamyl-tRNA synthetase","83","138","9","62","90.21739130434783","31.0","4.143317230273752","5.8815043662559643e-05","1.0","0.0011612872517675495","13","11","4","0.022460937500000003","0.26684570312499983"
"group_1390","","Insertion element uncharacterized 12.0 kDa protein","27","20","65","180","29.347826086956523","90.0","3.7384615384615385","6.14626451072689e-05","1.0","0.001213081093297599","9","6","3","0.5078125","0.5078125"
"group_4836","","hypothetical protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","1","0","1","1.0","1.0"
"group_30043","","hypothetical protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","2","0","2","0.5","0.5"
"group_13080","galF","putative uridylyltransferase subunit with GalU","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","8","0","8","0.0078125","0.0078125"
"group_16987","","hypothetical protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","2","0","2","0.5","0.5"
"group_15675","guaC","GMP reductase","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","3","0","3","0.25","0.25"
"ydeS_2","","putative fimbrial-like adhesin protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","2","0","2","0.5","0.5"
"hofC","","protein transport protein HofC","92","175","0","25","100.0","12.5","inf","6.292533701693122e-05","1.0","0.0012350776227615693","3","3","0","0.25","0.25"
"group_19103","","hypothetical protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","2","0","2","0.5","0.5"
"group_3361","yhdJ_2","DNA adenine methyltransferase","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","1","0","1","1.0","1.0"
"group_26574","tfaE","e14 prophage; predicted tail fiber assembly protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","1","0","1","1.0","1.0"
"group_19091","","hypothetical protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","2","0","2","0.5","0.5"
"group_21991","insO-2","KpLE2 phage-like element; partial transposase","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","3","0","3","0.25","0.25"
"yaiO_2","","outer membrane protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","2","0","2","0.5","0.5"
"group_26733","","hypothetical protein","0","25","92","175","0.0","87.5","0.0","6.292533701693122e-05","1.0","0.0012350776227615693","4","0","4","0.125","0.125"
"iucD","","L-lysine N6-monooxygenase","36","34","56","166","39.130434782608695","83.0","3.138655462184874","6.31199426511233e-05","1.0","0.0012379186856909482","9","5","5","1.0","1.0"
"group_10472","","hypothetical protein","36","34","56","166","39.130434782608695","83.0","3.138655462184874","6.31199426511233e-05","1.0","0.0012379186856909482","10","7","4","0.3437499999999999","0.7539062500000002"
"nagB","","glucosamine-6-phosphate deaminase","22","98","70","102","23.91304347826087","51.0","0.3271137026239067","6.344531652348754e-05","1.0","0.001243808735856038","15","10","5","0.30175781250000017","0.30175781250000017"
"group_16857","yiaN_2","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","17","85","75","115","18.478260869565215","57.49999999999999","0.30666666666666664","6.372658685432206e-05","1.0","0.0012483372189396153","11","4","8","0.22656250000000003","0.548828125"
"group_3952","yghJ","putative lipoprotein","17","85","75","115","18.478260869565215","57.49999999999999","0.30666666666666664","6.372658685432206e-05","1.0","0.0012483372189396153","8","6","3","0.2890624999999999","0.7265625000000002"
